| ROTPOSN | ROTPOSN end | accel age (s) |   bad |                      begin | duration (s) |                        end | nbars |     status | xaccels | yaccels |
|   -4.74 |       -4.74 |         0.026 |  True | 2020-03-12 03:54:04.280000 |      149.674 | 2020-03-12 03:56:33.954000 |    10 |     Moving |    4562 |    6484 |
|   -4.74 |       -4.74 |        35.645 |  True | 2020-03-12 03:56:33.954000 |       35.619 | 2020-03-12 03:57:09.573000 |     0 |       Idle |    4562 |    6484 |
|   -4.74 |       -4.74 |        39.627 |  True | 2020-03-12 03:57:09.573000 |        3.982 | 2020-03-12 03:57:13.555000 |     0 |      Setup |    4562 |    6484 |
|   -4.74 |       -4.71 |       670.399 |  True | 2020-03-12 03:57:13.555000 |      630.772 | 2020-03-12 04:07:44.327000 |     0 |       Idle |    4562 |    6484 |
|   -4.71 |       -4.71 |         0.027 |  True | 2020-03-12 04:07:44.327000 |      149.784 | 2020-03-12 04:10:14.111000 |    10 |     Moving |    4397 |    6466 |
|  -90.01 |      -90.01 |         0.126 | False | 2020-04-13 08:41:26.745000 |       14.369 | 2020-04-13 08:41:41.114000 |     0 |       Idle |    4726 |       0 |
|  -90.01 |      -90.01 |         0.121 | False | 2020-04-13 09:20:49.435000 |        1.241 | 2020-04-13 09:20:50.676000 |     0 |       Idle |    4726 |       0 |
|  -90.01 |      -90.01 |         0.129 | False | 2020-04-27 13:25:11.544000 |        2.566 | 2020-04-27 13:25:14.110000 |     0 |       Idle |    4726 |       0 |
|   -90.0 |       -90.0 |         0.036 | False | 2020-05-22 18:19:29.884000 |        1.815 | 2020-05-22 18:19:31.699000 |     0 |       Idle |    2855 |       0 |
|   -90.0 |       -90.0 |         0.124 | False | 2020-05-22 18:19:31.699000 |        0.088 | 2020-05-22 18:19:31.787000 |     0 |       Idle |    2855 |       0 |
|   -90.0 |       -90.0 |      2524.956 | False | 2020-05-22 18:19:31.787000 |     2524.832 | 2020-05-22 19:01:36.619000 |     0 |      Setup |    2855 |    4817 |
|   -90.0 |       -90.0 |      2532.155 | False | 2020-05-22 19:01:36.619000 |        7.199 | 2020-05-22 19:01:43.818000 |     0 |      Setup |    2855 |    4817 |
|   -90.0 |       -90.0 |      2540.777 | False | 2020-05-22 19:01:43.818000 |        8.622 | 2020-05-22 19:01:52.440000 |     0 |       Idle |    2855 |    4817 |
|   -90.0 |       -90.0 |         0.027 | False | 2020-05-22 19:01:52.440000 |       62.138 | 2020-05-22 19:02:54.578000 |    16 |     Moving |    2868 |    4817 |
|   -90.0 |       270.0 |      2305.408 | False | 2020-05-22 19:02:54.578000 |     2305.381 | 2020-05-22 19:41:19.959000 |     0 |       Idle |    2868 |    4817 |
|   270.0 |       270.0 |      2599.467 | False | 2020-05-22 19:41:19.959000 |      294.059 | 2020-05-22 19:46:14.018000 |     0 |      Setup |    2868 |    4817 |
|   270.0 |       270.0 |      2603.575 | False | 2020-05-22 19:46:14.018000 |        4.108 | 2020-05-22 19:46:18.126000 |     0 |      Setup |    2868 |    4817 |
|   270.0 |       270.0 |      2612.638 | False | 2020-05-22 19:46:18.126000 |        9.063 | 2020-05-22 19:46:27.189000 |     0 |       Idle |    2868 |    4817 |
|   270.0 |       270.0 |         0.025 | False | 2020-05-22 19:46:27.189000 |       55.468 | 2020-05-22 19:47:22.657000 |     9 |     Moving |    5928 |    4515 |
|   270.0 |        -0.0 |        1041.9 | False | 2020-05-22 19:47:22.657000 |     1041.875 | 2020-05-22 20:04:44.532000 |     0 |       Idle |    5928 |    4515 |
|    -0.0 |         0.0 |      1049.611 |  True | 2020-05-22 20:04:44.532000 |        7.711 | 2020-05-22 20:04:52.243000 |     0 |       Idle |    5928 |    4515 |
|     0.0 |         0.0 |         0.026 |  True | 2020-05-22 20:04:52.243000 |       26.768 | 2020-05-22 20:05:19.011000 |    14 |     Moving |    5921 |    4482 |
|     0.0 |         0.0 |       559.297 |  True | 2020-05-22 20:05:19.011000 |      559.271 | 2020-05-22 20:14:38.282000 |     0 |       Idle |    5921 |    4482 |
|     0.0 |         0.0 |       569.322 |  True | 2020-05-22 20:14:38.282000 |       10.025 | 2020-05-22 20:14:48.307000 |     0 |       Idle |    5921 |    4482 |
|     0.0 |         0.0 |         0.031 |  True | 2020-05-22 20:14:48.307000 |        26.07 | 2020-05-22 20:15:14.377000 |    14 |     Moving |    5807 |    4485 |
|   -90.0 |       -90.0 |         0.039 | False | 2020-05-26 18:43:08.623000 |        1.671 | 2020-05-26 18:43:10.294000 |     0 |       Idle |    2854 |       0 |
|   -90.0 |       -90.0 |         0.134 | False | 2020-05-26 18:43:10.294000 |        0.095 | 2020-05-26 18:43:10.389000 |     0 |       Idle |    2854 |       0 |
|   -90.0 |      -15.95 |      3844.041 | False | 2020-05-26 18:43:10.389000 |     3843.907 | 2020-05-26 19:47:14.296000 |     0 |      Setup |    2854 |    4814 |
|  -15.95 |      -15.95 |      3848.904 | False | 2020-05-26 19:47:14.296000 |        4.863 | 2020-05-26 19:47:19.159000 |     0 |      Setup |    2854 |    4814 |
|  -15.95 |      -15.95 |      3852.097 | False | 2020-05-26 19:47:19.159000 |        3.193 | 2020-05-26 19:47:22.352000 |     0 |       Idle |    2854 |    4814 |
|  -15.95 |      -15.95 |       270.373 | False | 2020-05-26 19:47:22.352000 |      278.521 | 2020-05-26 19:52:00.873000 |     0 |     Moving |    5591 |    3577 |
|  -15.95 |      -15.95 |       107.471 | False | 2020-05-26 19:52:00.873000 |      215.381 | 2020-05-26 19:55:36.254000 |     0 |  PowerDown |    5517 |    3594 |
|  -15.95 |      -15.95 |       172.203 | False | 2020-05-26 19:55:36.254000 |      249.854 | 2020-05-26 19:59:46.108000 |     0 |  PowerDown |    5483 |    3602 |
|  -15.95 |      -15.95 |         0.321 | False | 2020-05-26 19:59:46.108000 |       50.123 | 2020-05-26 20:00:36.231000 |     0 | Initialize |    5442 |    3611 |
|  -15.95 |      -15.95 |        12.059 | False | 2020-05-26 20:00:36.231000 |       11.738 | 2020-05-26 20:00:47.969000 |     0 |       Idle |    5442 |    3611 |
|  -15.95 |      -15.95 |         0.324 | False | 2020-05-26 20:00:47.969000 |       50.275 | 2020-05-26 20:01:38.244000 |     0 | Initialize |    5429 |    3613 |
|  -15.95 |      -15.95 |        10.197 | False | 2020-05-26 20:01:38.244000 |        9.873 | 2020-05-26 20:01:48.117000 |     0 |       Idle |    5429 |    3613 |
|  -15.95 |      -15.95 |         0.322 | False | 2020-05-26 20:01:48.117000 |       51.025 | 2020-05-26 20:02:39.142000 |     0 | Initialize |    5418 |    3616 |
|  -15.95 |      -15.95 |         3.938 | False | 2020-05-26 20:02:39.142000 |        3.616 | 2020-05-26 20:02:42.758000 |     0 |       Idle |    5418 |    3616 |
|  -15.95 |      -15.95 |         0.423 | False | 2020-05-26 20:02:42.758000 |       50.156 | 2020-05-26 20:03:32.914000 |     0 | Initialize |    5408 |    3619 |
|  -15.95 |      -15.95 |         6.931 | False | 2020-05-26 20:03:32.914000 |        6.508 | 2020-05-26 20:03:39.422000 |     0 |       Idle |    5408 |    3619 |
|  -15.95 |      -15.95 |         0.433 | False | 2020-05-26 20:03:39.422000 |       51.286 | 2020-05-26 20:04:30.708000 |     0 | Initialize |    5396 |    3620 |
|  -15.95 |      -15.95 |         5.229 | False | 2020-05-26 20:04:30.708000 |        4.796 | 2020-05-26 20:04:35.504000 |     0 |       Idle |    5396 |    3620 |
|  -15.95 |      -15.95 |         0.333 | False | 2020-05-26 20:04:35.504000 |       49.976 | 2020-05-26 20:05:25.480000 |     0 | Initialize |    5386 |    3621 |
|  -15.95 |      -15.95 |          5.83 | False | 2020-05-26 20:05:25.480000 |        5.497 | 2020-05-26 20:05:30.977000 |     0 |       Idle |    5386 |    3621 |
|  -15.95 |      -15.95 |         0.323 | False | 2020-05-26 20:05:30.977000 |       51.077 | 2020-05-26 20:06:22.054000 |     0 | Initialize |    5375 |    3626 |
|  -15.95 |      -15.95 |          5.63 | False | 2020-05-26 20:06:22.054000 |        5.307 | 2020-05-26 20:06:27.361000 |     0 |       Idle |    5375 |    3626 |
|  -15.95 |      -15.95 |         0.334 | False | 2020-05-26 20:06:27.361000 |       49.974 | 2020-05-26 20:07:17.335000 |     0 | Initialize |    5365 |    3628 |
|  -15.95 |      -15.95 |        32.267 | False | 2020-05-26 20:07:17.335000 |       31.933 | 2020-05-26 20:07:49.268000 |     0 |       Idle |    5365 |    3628 |
|  -15.95 |      -15.95 |         0.324 | False | 2020-05-26 20:07:49.268000 |       51.077 | 2020-05-26 20:08:40.345000 |     0 | Initialize |    5350 |    3631 |
|  -15.95 |      -15.95 |        11.608 | False | 2020-05-26 20:08:40.345000 |       11.284 | 2020-05-26 20:08:51.629000 |     0 |       Idle |    5350 |    3631 |
|  -15.95 |      -15.95 |         0.424 | False | 2020-05-26 20:08:51.629000 |       51.127 | 2020-05-26 20:09:42.756000 |     0 | Initialize |    5338 |    3634 |
|  -15.95 |      -15.95 |         4.118 | False | 2020-05-26 20:09:42.756000 |        3.694 | 2020-05-26 20:09:46.450000 |     0 |       Idle |    5338 |    3634 |
|  -15.95 |      -15.95 |         0.324 | False | 2020-05-26 20:09:46.450000 |       50.075 | 2020-05-26 20:10:36.525000 |     0 | Initialize |    5327 |    3636 |
|  -15.95 |      -15.95 |        10.246 | False | 2020-05-26 20:10:36.525000 |        9.922 | 2020-05-26 20:10:46.447000 |     0 |       Idle |    5327 |    3636 |
|  -15.95 |      -15.95 |         0.423 | False | 2020-05-26 20:10:46.447000 |       51.377 | 2020-05-26 20:11:37.824000 |     0 | Initialize |    5316 |    3639 |
|  -15.95 |      -15.95 |          6.73 | False | 2020-05-26 20:11:37.824000 |        6.307 | 2020-05-26 20:11:44.131000 |     0 |       Idle |    5316 |    3639 |
|  -15.95 |      -15.95 |         0.323 | False | 2020-05-26 20:11:44.131000 |       50.174 | 2020-05-26 20:12:34.305000 |     0 | Initialize |    5306 |    3642 |
|  -15.95 |      -15.95 |        19.191 | False | 2020-05-26 20:12:34.305000 |       18.868 | 2020-05-26 20:12:53.173000 |     0 |       Idle |    5306 |    3642 |
|  -15.95 |      -15.95 |         0.325 | False | 2020-05-26 20:12:53.173000 |       50.176 | 2020-05-26 20:13:43.349000 |     0 | Initialize |    5292 |    3644 |
|  -15.95 |      -15.95 |         4.517 | False | 2020-05-26 20:13:43.349000 |        4.192 | 2020-05-26 20:13:47.541000 |     0 |       Idle |    5292 |    3644 |
|  -15.95 |      -15.95 |         0.324 | False | 2020-05-26 20:13:47.541000 |       49.276 | 2020-05-26 20:14:36.817000 |     0 | Initialize |    5282 |    3647 |
|  -15.95 |      -15.95 |         3.617 | False | 2020-05-26 20:14:36.817000 |        3.293 | 2020-05-26 20:14:40.110000 |     0 |       Idle |    5282 |    3647 |
|  -15.95 |      -15.95 |         0.423 | False | 2020-05-26 20:14:40.110000 |       50.166 | 2020-05-26 20:15:30.276000 |     0 | Initialize |    5271 |    3649 |
|  -15.95 |      -15.95 |        39.999 | False | 2020-05-26 20:15:30.276000 |       39.576 | 2020-05-26 20:16:09.852000 |     0 |       Idle |    5271 |    3649 |
|  -15.95 |      -15.95 |        47.557 | False | 2020-05-26 20:16:09.852000 |        7.558 | 2020-05-26 20:16:17.410000 |     0 |      Setup |    5271 |    3649 |
|  -15.95 |      -15.95 |       138.944 | False | 2020-05-26 20:16:17.410000 |       91.387 | 2020-05-26 20:17:48.797000 |     0 |       Idle |    5271 |    3649 |
|  -15.95 |      -15.95 |       144.242 | False | 2020-05-26 20:17:48.797000 |        5.298 | 2020-05-26 20:17:54.095000 |     0 |      Setup |    5271 |    3649 |
|  -15.95 |      -15.95 |       145.322 | False | 2020-05-26 20:17:54.095000 |         1.08 | 2020-05-26 20:17:55.175000 |     0 |       Idle |    5271 |    3649 |
|  -15.95 |      -100.0 |         0.026 | False | 2020-05-26 20:17:55.175000 |      104.953 | 2020-05-26 20:19:40.128000 |    16 |     Moving |    3767 |    4458 |
|  -100.0 |      -83.63 |       977.366 | False | 2020-05-26 20:19:40.128000 |       977.34 | 2020-05-26 20:35:57.468000 |     0 |       Idle |    3767 |    4458 |
|  -83.63 |      -100.0 |        999.58 | False | 2020-05-26 20:35:57.468000 |       22.214 | 2020-05-26 20:36:19.682000 |     0 |      Setup |    3767 |    4458 |
|  -100.0 |      -100.0 |      1079.176 | False | 2020-05-26 20:36:19.682000 |       79.596 | 2020-05-26 20:37:39.278000 |     0 |       Idle |    3767 |    4458 |
|  -100.0 |      -100.0 |       1142.89 | False | 2020-05-26 20:37:39.278000 |       63.714 | 2020-05-26 20:38:42.992000 |     0 |       Idle |    3767 |    4458 |
|  -100.0 |      -100.0 |       1151.14 | False | 2020-05-26 20:38:42.992000 |         8.25 | 2020-05-26 20:38:51.242000 |     0 |       Idle |    3767 |    4458 |
|  -100.0 |      -100.0 |         0.131 | False | 2020-05-26 20:39:17.836000 |         1.46 | 2020-05-26 20:39:19.296000 |     0 |       Idle |    3767 |       0 |
|  -100.0 |      -100.0 |         0.078 | False | 2020-05-26 20:39:19.296000 |      236.608 | 2020-05-26 20:43:15.904000 |     0 |      Setup |    2946 |    6268 |
|  -100.0 |      -100.0 |      1678.819 | False | 2020-05-26 20:43:15.904000 |     1678.741 | 2020-05-26 21:11:14.645000 |     0 |       Idle |    2946 |    6268 |
|  -100.0 |      -100.0 |      1701.481 | False | 2020-05-26 21:11:14.645000 |       22.662 | 2020-05-26 21:11:37.307000 |     0 |      Setup |    2946 |    6268 |
|  -100.0 |      -100.0 |      1717.206 | False | 2020-05-26 21:11:37.307000 |       15.725 | 2020-05-26 21:11:53.032000 |     0 |       Idle |    2946 |    6268 |
|  -100.0 |      -100.0 |         0.071 | False | 2020-05-26 21:11:53.032000 |      245.327 | 2020-05-26 21:15:58.359000 |    90 |     Moving |    3082 |    6618 |
|  -100.0 |       -45.0 |      2563.729 | False | 2020-05-26 21:15:58.359000 |     2563.658 | 2020-05-26 21:58:42.017000 |     0 |       Idle |    3082 |    6618 |
|   -45.0 |       -45.0 |      2566.053 | False | 2020-05-26 21:58:42.017000 |        2.324 | 2020-05-26 21:58:44.341000 |     0 |      Setup |    3082 |    6618 |
|   -45.0 |       -45.0 |      2577.785 | False | 2020-05-26 21:58:44.341000 |       11.732 | 2020-05-26 21:58:56.073000 |     0 |       Idle |    3082 |    6618 |
|   -45.0 |       -45.0 |         0.023 | False | 2020-05-26 21:58:56.073000 |       11.684 | 2020-05-26 21:59:07.757000 |     2 |     Moving |    2991 |    5241 |
|   -45.0 |       -45.0 |      2542.648 | False | 2020-05-26 21:59:07.757000 |     2542.625 | 2020-05-26 22:41:30.382000 |     0 |       Idle |    2991 |    5241 |
|   -45.0 |       -45.0 |      2565.401 | False | 2020-05-26 22:41:30.382000 |       22.753 | 2020-05-26 22:41:53.135000 |     0 |      Setup |    2991 |    5241 |
|   -45.0 |       -45.0 |       2568.79 | False | 2020-05-26 22:41:53.135000 |        3.389 | 2020-05-26 22:41:56.524000 |     0 |       Idle |    2991 |    5241 |
|   -45.0 |       -45.0 |         0.064 | False | 2020-05-26 22:41:56.524000 |       243.98 | 2020-05-26 22:46:00.504000 |    90 |     Moving |    2689 |    5550 |
|   -45.0 |      -43.18 |       776.947 | False | 2020-05-26 22:46:00.504000 |      776.883 | 2020-05-26 22:58:57.387000 |     0 |       Idle |    2689 |    5550 |
|  -43.18 |      -43.18 |        780.92 | False | 2020-05-26 22:58:57.387000 |        3.973 | 2020-05-26 22:59:01.360000 |     0 |      Setup |    2689 |    5550 |
|  -43.18 |      -43.18 |       783.301 | False | 2020-05-26 22:59:01.360000 |        2.381 | 2020-05-26 22:59:03.741000 |     0 |       Idle |    2689 |    5550 |
|  -43.18 |      -43.18 |         0.025 | False | 2020-05-26 22:59:03.741000 |      136.002 | 2020-05-26 23:01:19.743000 |    10 |     Moving |    2582 |    5565 |
|  -43.18 |      -43.18 |        271.04 | False | 2020-05-26 23:01:19.743000 |      271.015 | 2020-05-26 23:05:50.758000 |     0 |       Idle |    2582 |    5565 |
|  -43.18 |      -43.18 |       274.487 | False | 2020-05-26 23:05:50.758000 |        3.447 | 2020-05-26 23:05:54.205000 |     0 |      Setup |    2582 |    5565 |
|  -43.18 |      -43.18 |        278.08 | False | 2020-05-26 23:05:54.205000 |        3.593 | 2020-05-26 23:05:57.798000 |     0 |       Idle |    2582 |    5565 |
|  -43.18 |      -43.18 |         0.026 | False | 2020-05-26 23:05:57.798000 |       87.867 | 2020-05-26 23:07:25.665000 |     8 |     Moving |    2549 |    5598 |
|  -43.18 |      -43.18 |        54.038 | False | 2020-05-26 23:07:25.665000 |       54.012 | 2020-05-26 23:08:19.677000 |     0 |       Idle |    2549 |    5598 |
|  -43.18 |      -43.18 |        57.506 | False | 2020-05-26 23:08:19.677000 |        3.468 | 2020-05-26 23:08:23.145000 |     0 |      Setup |    2549 |    5598 |
|  -43.18 |      -43.18 |        60.097 | False | 2020-05-26 23:08:23.145000 |        2.591 | 2020-05-26 23:08:25.736000 |     0 |       Idle |    2549 |    5598 |
|  -43.18 |      -43.18 |         0.025 | False | 2020-05-26 23:08:25.736000 |       88.772 | 2020-05-26 23:09:54.508000 |     8 |     Moving |    2536 |    5611 |
|  -43.18 |      -43.18 |       149.439 | False | 2020-05-26 23:09:54.508000 |      149.414 | 2020-05-26 23:12:23.922000 |     0 |       Idle |    2536 |    5611 |
|  -43.18 |      -43.18 |       171.982 | False | 2020-05-26 23:12:23.922000 |       22.543 | 2020-05-26 23:12:46.465000 |     0 |      Setup |    2536 |    5611 |
|  -43.18 |       24.16 |       251.632 | False | 2020-05-26 23:12:46.465000 |        79.65 | 2020-05-26 23:14:06.115000 |     0 |       Idle |    2536 |    5611 |
|   24.16 |        30.0 |         0.073 | False | 2020-05-26 23:14:06.115000 |       130.44 | 2020-05-26 23:16:16.555000 |    90 |     Moving |    4075 |    4986 |
|    30.0 |        30.0 |       144.975 | False | 2020-05-26 23:16:16.555000 |      144.902 | 2020-05-26 23:18:41.457000 |     0 |       Idle |    4075 |    4986 |
|    30.0 |        30.0 |       147.351 | False | 2020-05-26 23:18:41.457000 |        2.376 | 2020-05-26 23:18:43.833000 |     0 |      Setup |    4075 |    4986 |
|    30.0 |        30.0 |       500.788 | False | 2020-05-26 23:18:43.833000 |      353.437 | 2020-05-26 23:24:37.270000 |     0 |       Idle |    4075 |    4986 |
|    30.0 |        30.0 |         0.024 | False | 2020-05-26 23:24:37.270000 |       11.987 | 2020-05-26 23:24:49.257000 |     2 |     Moving |    3997 |    4921 |
